Gambar Produk,Link Produk,Nama Produk,Nama Toko,Harga,Omset Total,Penjualan Total,Omset 30 Hari,Penjualan 30 Hari,Rating
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/ddff89cfd6c7cd372f9a711914e0e70e_tn.webp,https://shopee.co.id/sepeda-lipat-20-inch-evergreen-7-speed-axxil-clasicc-morison-lipat-i.31188778.1452644931,SEPEDA LIPAT 20 Inch EVERGREEN 7 SPEED AXXIL CLASICC MORISON LIPAT,Cung Bikes,Rp 725.000,Rp 713.400.000,984.0,Rp 15.950.000,22,4.73
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztg-mez37okcyayvf4_tn.webp,https://shopee.co.id/sepeda-lipat-odessy-ritz-ukuran-16-dan-20-tidak-bahasi-speed-7-garansi-original-murah-polos-i.34416008.15701416637,"Sepeda Lipat Odessy Ritz Ukuran 16"" dan 20"" Tidak Bahasi Speed 7 Garansi Original Murah Polos",Odessy Official Shop,Rp 1.275.000,Rp 77.775.000,61.0,Rp 3.825.000,3,4.68
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zth-mejnaprllog4b4_tn.webp,https://shopee.co.id/beige-sepeda-anaksepeda-lipat121416dengan-roda-bantu-usia-2-8-tahun-i.1379369333.41418666810,BEIGE Sepeda Anak/Sepeda Lipat/12&14&16/Dengan roda bantu usia 2-8 tahun,Beige Indonesia Official Store,Rp 713.000,Rp 713.000.000,1.0,Rp 467.728.000,656,4.6
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224r-mkorzr7naozned_tn.webp,https://shopee.co.id/odessy-ritz-2052-7-speed-disc-brake-folding-bike-i.84199141.20285443693,Odessy Ritz 2052 7 Speed Disc Brake Folding Bike,CUNG BIKES GS,Rp 1.150.000,Rp 73.600.000,64.0,Rp 16.100.000,14,4.72
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7qul1-ljt97flme3ibf7_tn.webp,https://shopee.co.id/sepeda-lipat-mini-8-inch-i.111326364.20191338203,Sepeda lipat mini 8 inch,Toko Adelino Aisya,Rp 2.250.000,Rp 47.250.000,21.0,Rp 2.250.000,1,4.92
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-82250-mh7gitv3xo9641_tn.webp,https://shopee.co.id/anchi-sepeda-lipat-20-inch-sepeda-anak-anak-folding-bike-7-speed-dewasa-i.1485605484.27142568872,Anchi Sepeda Lipat 20 inch Sepeda anak-anak Folding Bike 7 speed dewasa,Bike Ranger,Rp 775.189,Rp 137.983.642,178.0,Rp 25.581.237,33,4.73
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224o-mjnml9mtp2x1eb_tn.webp,https://shopee.co.id/foldx-x2-spiderman-edition-i.26865232.10275362660,FoldX X2 Spiderman Edition,Element Bike Indonesia,Rp 1.478.000,Rp 93.114.000,63.0,Rp 10.346.000,7,4.87
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98w-lrsi0zcvsz781d_tn.webp,https://shopee.co.id/polygon-metro-2-sepeda-lipat-7-speed-16-inch-folding-bike-i.135647203.25912336699,Polygon Metro 2 Sepeda Lipat 7 Speed [16 Inch] Folding Bike,adimitra.online,Rp 3.399.000,Rp 472.461.000,139.0,Rp 16.995.000,5,4.98
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rasf-m3u2dkh1723cbc_tn.webp,https://shopee.co.id/sepeda-lipat-anak-rem-cakram-6-kecepatan-i.839293948.18352353678,Sepeda Lipat Anak Rem Cakram 6 Kecepatan,CLASSIC COLLECTION,Rp 1.189.732,Rp 1.189.732.000,1.0,Rp 45.209.816,38,4.77
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224p-mhsgeeehfegyfa_tn.webp,https://shopee.co.id/anchi-20-inci-sepeda-lipat-7-kecepatan-portable-i.1485605484.56752483631,Anchi 20 Inci Sepeda Lipat 7 Kecepatan Portable,Bike Ranger,Rp 791.010,Rp 31.640.400,40.0,Rp 13.447.170,17,4.79
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98s-lrmjfiemaa7o1c_tn.webp,https://shopee.co.id/wimcycle-sepeda-perkotaan-canary-16-sepeda-city-bike-ctb-i.625118390.25013210904,Wimcycle Sepeda Perkotaan Canary 16 | Sepeda City Bike CTB,Wimcycle Official Shop,Rp 2.055.000,Rp 187.005.000,91.0,Rp 20.550.000,10,4.8
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98v-lqd7xry1uf3s62_tn.webp,https://shopee.co.id/element-folding-bike-troy-gradient-10sp-16inch-i.26865232.24957871922,Element Folding Bike Troy Gradient 10sp 16Inch,Element Bike Indonesia,Rp 2.945.000,Rp 232.655.000,79.0,Rp 5.890.000,2,4.88
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224w-mhrjha3hu9dw47_tn.webp,https://shopee.co.id/element-sepeda-gunung-mtb-21-speed-rem-disc-i.140996876.5713107285,ELEMENT Sepeda Gunung MTB 21 Speed Rem Disc,HokieJayaSepeda,Rp 845.433,Rp 5.918.031.000,7.0,Rp 143.723.610,170,4.67
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rase-m3u5qsneo7wve4_tn.webp,https://shopee.co.id/ebuy-sepeda-lipat-anak-rem-cakram-6-kecepatan-i.797583684.22771817312,EBUY Sepeda Lipat Anak Rem Cakram 6 Kecepatan,Ebuy Outdoor Gear,Rp 1.117.730,Rp 1.117.730.000,1.0,Rp 59.239.690,53,4.8
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224y-mjgsziu7rfuuef_tn.webp,https://shopee.co.id/sepeda-gunung-mtb-tank-odessy-frame-steel-ukuran-26-21-speed-i.34416008.15501331671,Sepeda Gunung MTB Tank Odessy Frame Steel Ukuran 26 - 21 Speed,Odessy Official Shop,Rp 1.350.000,Rp 702.000.000,520.0,Rp 13.500.000,10,4.75
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztp-meo46cj87sht38_tn.webp,https://shopee.co.id/sepeda-lipat-anak-velion-1618-inch-usia-4-9-tahun-i.140996876.2158279130,Sepeda Lipat Anak Velion 16/18 Inch Usia 4-9 Tahun,HokieJayaSepeda,Rp 585.541,Rp 4.098.787.000,7.0,Rp 70.850.461,121,4.61
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk9-m66kbyawhpg608_tn.webp,https://shopee.co.id/sepeda-lipat-london-taxi-folding-bike-206s-jade-i.32338806.446650832,Sepeda Lipat London Taxi Folding Bike 206S - Jade,Londontaxi Indonesia Official,Rp 4.222.000,Rp 2.423.428.000,574.0,Rp 88.662.000,21,4.95
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0n-md78kskxc7ug98_tn.webp,https://shopee.co.id/anchi-sepeda-lipat-20-inch-dewasa-anak-anak-i.1459546047.41907155672,ANCHI Sepeda Lipat 20 Inch Dewasa Anak-anak,Biking King,Rp 798.888,Rp 11.983.320,15.0,Rp 798.888,1,4.5
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224p-mgsuy8n93pcfac_tn.webp,https://shopee.co.id/element-troy-10-speed-lipat-16-inch-chromoly-i.340563993.25908356134,Element Troy 10 Speed Lipat 16 Inch Chromoly,Toko Sepeda Modern.,Rp 2.800.925,Rp 98.032.375,35.0,Rp 2.800.925,1,4.71
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224q-mhllbepgr3sycc_tn.webp,https://shopee.co.id/anchi-sepeda-lipat-anak-20-inci-7-percepatan-i.1560775407.41808176378,Anchi Sepeda Lipat Anak 20 Inci 7 Percepatan,Anchi Cycle,Rp 797.500,Rp 20.735.000,26.0,Rp 9.570.000,12,4.86
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224q-mjpiuco4p4oze2_tn.webp,https://shopee.co.id/sepeda-anak-sepeda-lipat-ukuran-12-14-16-roda-bantu-anak-usia-2-8-tahun-ringan-tahan-lama-i.1379380482.55602401658,Sepeda Anak Sepeda Lipat Ukuran 12 14 16 Roda Bantu Anak Usia 2-8 Tahun Ringan Tahan Lama,Baby On Tour,Rp 679.000,Rp 96.418.000,142.0,Rp 93.702.000,138,4.57
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224v-mkm3euay9lol0a_tn.webp,https://shopee.co.id/anchi-mtb-2752624-inch-21-speed-alloy-frame-i.1485605484.26781450140,Anchi MTB 27.5/26/24 Inch 21 Speed Alloy Frame,Bike Ranger,Rp 1.038.510,Rp 278.320.680,268.0,Rp 20.770.200,20,4.66
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/5d09ab0bb14eeb10021f8d64d40edb7d_tn.webp,https://shopee.co.id/kursi-boncengan-sepeda-lipat-aman-anak-1-5-tahun-i.176257502.4675730584,Kursi Boncengan Sepeda Lipat Aman Anak 1-5 Tahun,civenpas,Rp 132.900,Rp 132.368.400,996.0,Rp 3.455.400,26,4.56
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zth-me9ttez3zyf80f_tn.webp,https://shopee.co.id/sepeda-anak-laki-laki-sepeda-lipat-bmx2-12tahun-ringan-roda-bantu-ban-karet-aman-sepeda-anak-2-tahun-i.922163623.43716842052,Sepeda Anak Laki Laki Sepeda Lipat BMX2-12Tahun Ringan Roda Bantu Ban Karet Aman Sepeda Anak 2 Tahun,Moon Park,Rp 687.000,Rp 587.385.000,855.0,Rp 125.034.000,182,4.8
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224o-mjnml9mtp2x1eb_tn.webp,https://shopee.co.id/sepeda-lipat-folding-foldx-x2-spiderman-edition-i.1173215127.22164437148,SEPEDA LIPAT / Folding FoldX X2 Spiderman Edition,Element Store Jawa Tengah,Rp 1.478.000,Rp 31.038.000,21.0,Rp 2.956.000,2,5.0
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224z-mgxgs6s15qtrcd_tn.webp,https://shopee.co.id/anchi-2025-sepeda-gunung-anak-20-inci-aman-portabel-i.1485605484.51301169881,Anchi 2025 Sepeda Gunung Anak 20 Inci Aman Portabel,Bike Ranger,Rp 741.510,Rp 114.192.540,154.0,Rp 30.401.910,41,4.34
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zto-mfgmi97iqvihb0_tn.webp,https://shopee.co.id/anchi-sepeda-gunung-20-7-speed-unisex-mtb-i.1440287841.44372932928,"Anchi Sepeda Gunung 20"" 7-Speed Unisex MTB",ANCHI Official Store,Rp 832.352,Rp 86.564.608,104.0,Rp 19.144.096,23,4.26
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk2-m6oy94x3zu4482_tn.webp,https://shopee.co.id/atlantis-mtb-24-26-275-inch-21-speed-diskbrake-i.31188778.7816108635,Atlantis MTB 24 26 27.5 Inch 21 Speed Diskbrake,Cung Bikes,Rp 1.000.000,Rp 1.000.000.000,1.0,Rp 30.000.000,30,4.62
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224z-mio8uqjizp4w89_tn.webp,https://shopee.co.id/magical-playtime-sepeda-anak-laki-lakisepeda-lipatbmxdengan-roda-bantu-usia-2-8tahun-121416inch-i.1379390326.40068503602,"MAGICAL PLAYTIME Sepeda Anak Laki Laki,Sepeda Lipat,BMX,Dengan Roda Bantu Usia 2-8Tahun 12&14&16INCH",MAGICAL PLAYTIME Official Store,Rp 584.000,Rp 535.528.000,917.0,Rp 306.600.000,525,4.77
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224p-mj6kirxk2xvl3c_tn.webp,https://shopee.co.id/evergreen-ranger-545-mtb-275-inch-24-speed-i.31188778.7153132563,Evergreen Ranger 545 MTB 27.5 Inch 24 Speed,Cung Bikes,Rp 1.150.000,Rp 2.300.000.000,2.0,Rp 80.500.000,70,4.69
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224t-mgstyzixb9xqcc_tn.webp,https://shopee.co.id/anchi-sepeda-gunung-20-7-speed-rem-cakram-i.1459546047.48251024859,"Anchi Sepeda Gunung 20"" 7-Speed Rem Cakram",Biking King,Rp 818.888,Rp 30.298.856,37.0,Rp 4.913.328,6,4.93
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0h-mdof7b5cp2r3ba_tn.webp,https://shopee.co.id/anchi-2026-new-sepeda-gunung-mtb-2426inci-21speed-sepeda-dewasa-155-180cm-i.1485605484.27179400969,Anchi 2026 New Sepeda Gunung MTB 24/26inci 21Speed - Sepeda Dewasa (155-180cm),Bike Ranger,Rp 1.038.510,Rp 63.349.110,61.0,Rp 13.500.630,13,4.81
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbkd-m9r2cb6oekua2f_tn.webp,https://shopee.co.id/sepeda-fixie-alton-fx-mistique-24inch-i.26865232.29474236304,Sepeda Fixie Alton FX Mistique 24Inch,Element Bike Indonesia,Rp 1.084.000,Rp 308.940.000,285.0,Rp 31.436.000,29,4.78
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0s-mdofylzbrvym09_tn.webp,https://shopee.co.id/sepeda-mtb-odessy-fuse-24-26-frame-steel-21-speed-i.34416008.26227228359,Sepeda MTB Odessy Fuse 24' 26' Frame Steel - 21 Speed,Odessy Official Shop,Rp 1.320.000,Rp 613.800.000,465.0,Rp 42.240.000,32,4.62
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/0244ed4fe7143e01f093c05e80e0c121_tn.webp,https://shopee.co.id/kursi-boncengan-sepeda-lipat-aman-anak-1-5-tahun-i.176244347.8601452711,Kursi Boncengan Sepeda Lipat Aman Anak 1-5 Tahun,aquamooz,Rp 117.000,Rp 702.000.000,6.0,Rp 29.484.000,252,4.64
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rasl-m0wljs9sifz00e_tn.webp,https://shopee.co.id/sepeda-fixie-platinum-sport-frame-besi-700c-velg-tinggi-torpedo-stang-balap-cung-bikes-i.31188778.24902471188,Sepeda Fixie Platinum Sport Frame Besi 700C  Velg Tinggi Torpedo stang balap cung bikes,Cung Bikes,Rp 1.020.000,Rp 142.800.000,140.0,Rp 4.080.000,4,4.49
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztk-mes13l1ftb0iab_tn.webp,https://shopee.co.id/sepeda-bmx-remaja-velion-i-rem-discbrake-v-brake-i-ban-jumbo-dan-standar-i-i-9-15-tahun-i.140996876.5816270228,Sepeda BMX Remaja VELION I Rem DISCBRAKE - V BRAKE I Ban Jumbo dan standar I  I  9 - 15 Tahun,HokieJayaSepeda,Rp 649.130,Rp 6.491.300.000,10.0,Rp 245.371.140,378,4.67
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224w-mkbzi7raojrcfb_tn.webp,https://shopee.co.id/sepeda-gunung-mtb-26-inch-xavior-superorca-21-speed-i.70657445.17539365947,Sepeda Gunung MTB 26 Inch XAVIOR SUPERORCA 21 Speed,XaviorBike,Rp 2.649.000,Rp 1.136.421.000,429.0,Rp 74.172.000,28,4.85
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224v-mkorzr7n9af7c9_tn.webp,https://shopee.co.id/odessy-ritz-7-speed-folding-bike-double-disc-i.84199141.14361922252,Odessy Ritz 7 Speed Folding Bike Double Disc,CUNG BIKES GS,Rp 1.150.000,Rp 43.700.000,38.0,Rp 2.300.000,2,4.68
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztm-mfkt8mwit9n1cd_tn.webp,https://shopee.co.id/anchi-sepeda-gunung-20-inci-7-speed-5-tahun-garansi-i.1440287841.43162273972,Anchi Sepeda Gunung 20 Inci 7 Speed 5 Tahun Garansi,ANCHI Official Store,Rp 719.000,Rp 338.649.000,471.0,Rp 60.396.000,84,4.4
