Gambar Produk,Link Produk,Nama Produk,Nama Toko,Harga,Omset Total,Penjualan Total,Omset 30 Hari,Penjualan 30 Hari,Rating
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224u-miwpucjfl9tu25_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-v3-500w-ventura-m2-650w-i.469503862.19393967137,Sepeda Listrik Exotic V3 500W Ventura M2 650W,MURAH_CUAN,Rp 3.335.000,Rp 3.335.000.000,1.0,Rp 126.730.000,38.0,4.82
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224y-mg9198bv9gr22c_tn.webp,https://shopee.co.id/sepeda-listrik-u-winfly-d66a-d65-d65adv-d75-d60-gd-005-troy-i.1387108631.25287367288,Sepeda Listrik U-Winfly D66A / D65 / D65ADV / D75 / D60 / GD 005 TROY,EVMart Madiun,Rp 3.465.000,Rp 6.930.000.000,2.0,Rp 297.990.000,86.0,4.88
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztc-mdzmk8zwwa9z49_tn.webp,https://shopee.co.id/promo-sepeda-listrik-goda-lemonneotroyhero-anti-air-kuat-di-tanjakan-i.793893007.16582704746,Promo Sepeda Listrik Goda Lemon/Neo/Troy/Hero Anti Air Kuat Di Tanjakan,Ebike Jabar,Rp 3.099.000,Rp 1.224.105.000,395.0,Rp 77.475.000,25.0,4.92
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224x-mgeshq2gkrgu93_tn.webp,https://shopee.co.id/promo-sepeda-listrik-uwinfly-d66ad66bd65advd75-anti-air-kuat-di-tanjakan-i.793893007.20736391170,Promo Sepeda Listrik Uwinfly D66A/D66B/D65ADV/D75 Anti Air Kuat Di Tanjakan,Ebike Jabar,Rp 3.199.000,Rp 924.511.000,289.0,Rp 35.189.000,11.0,4.89
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224p-mgq030dl3uvd97_tn.webp,https://shopee.co.id/sepeda-listrik-nuv-floppy-s3-850w-bergaransi-i.467381274.18791387371,Sepeda Listrik Nuv Floppy S3 850W Bergaransi,Mandiri Bike,Rp 3.335.000,Rp 2.864.765.000,859.0,Rp 66.700.000,20.0,4.82
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zte-mf7vowxv64nced_tn.webp,https://shopee.co.id/sepeda-listrik-dewasa-48v-12ah-30-45kmh-i.1025550444.20091767828,Sepeda Listrik Dewasa 48V 12Ah 30-45KM/H,Dreamland Mart,Rp 2.748.997,Rp 5.497.994.000,2.0,Rp 104.461.886,38.0,4.72
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk3-m7g6h7iohvv907_tn.webp,https://shopee.co.id/e-buy-kendaraan-listrik-mewah-kelas-atas-35kmh-sepeda-listrik-mesin-berkecepatan-tinggi-500w-berdaya-tinggi-i.839238869.20833791688,e-Buy - Kendaraan Listrik Mewah Kelas Atas 35KM/H / Sepeda Listrik / Mesin Berkecepatan Tinggi 500W Berdaya Tinggi,EBUY Official Store,Rp 1.975.049,Rp 3.950.098.000,2.0,Rp 100.727.499,51.0,4.6
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ras9-m2czbd7374cjd8_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-x610-x650-ev-922-ev-928-free-helm-i.134271039.23665576280,Sepeda Listrik Exotic X610 X650 EV-922 EV-928 Free Helm,intelegency toys,Rp 3.135.000,Rp 6.270.000.000,2.0,Rp 3.135.000,1.0,4.84
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0k-mcu7ii4mtinp92_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-v1-v3-922bx-928-500watt-lcd-spedometer-bergaransi-resmi-i.469503862.25714204368,"Sepeda Listrik EXOTIC V1 V3 922BX 928 500Watt, LCD SPEDOMETER Bergaransi Resmi",MURAH_CUAN,Rp 3.635.000,Rp 2.508.150.000,690.0,Rp 21.810.000,6.0,4.83
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224o-mjnntsj97ax1b8_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-varilux-pro-650w-nfc-i.467381274.25316941375,Sepeda Listrik Exotic Varilux Pro 650W NFC,Mandiri Bike,Rp 3.335.000,Rp 2.584.625.000,775.0,Rp 66.700.000,20.0,4.75
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224u-miczsil3c16ob2_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-verilux-pro-48v-55km-i.27533547.12941088111,Sepeda Listrik Exotic Verilux Pro 48V 55km,eBike_Jawa_Tengah,Rp 2.999.000,Rp 2.999.000.000,1.0,Rp 113.962.000,38.0,4.9
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224z-mfuj87k9e68ae9_tn.webp,https://shopee.co.id/sepeda-listrik-uwinfly-d60-adv-500w-4-baterai-i.900827346.25471196242,Sepeda Listrik Uwinfly D60 Adv 500W 4 Baterai,MJ.BIKE Store,Rp 3.800.000,Rp 2.549.800.000,671.0,Rp 7.600.000,2.0,4.78
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbka-m93ssaffpr4i3c_tn.webp,https://shopee.co.id/geekman-sepeda-listrik-dewasa-sepeda-motor-listrik-48v-12ah-sepeda-listrik-dengan-peda-i.1063866610.24712389331,Geekman Sepeda Listrik Dewasa Sepeda Motor Listrik 48v 12ah Sepeda Listrik Dengan Peda,WOLF Sepeda Listrik,Rp 9.990.000,Rp 19.980.000.000,2.0,Rp 9.990.000,1.0,4.83
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk7-mav45r9frypk88_tn.webp,https://shopee.co.id/ready-stock-sepeda-listrik-uwinfly-d75-d66a-600w-mewah-aman-hujan-i.1090030042.27709626818,READY STOCK Sepeda Listrik Uwinfly D75 D66A 600W Mewah Aman Hujan,BINTANG KOMUNIKA OFFICIAL,Rp 3.889.000,Rp 910.026.000,234.0,Rp 11.667.000,3.0,4.92
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0m-mc396342bxht88_tn.webp,https://shopee.co.id/excotic-x-665-e-bike-500w-40km-range-i.467381274.26673778121,Excotic X 665 E-Bike 500W 40Km Range,Mandiri Bike,Rp 3.335.000,Rp 1.323.995.000,397.0,Rp 20.010.000,6.0,4.85
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0g-mc8y3mqmyb0l45_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-groza-500w-48v-40kmh-i.469503862.23774990384,Sepeda Listrik Exotic Groza 500W 48V 40Km/h,MURAH_CUAN,Rp 3.185.000,Rp 3.185.000.000,1.0,Rp 3.185.000,1.0,4.81
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0s-mcxb3e52ql2ff2_tn.webp,https://shopee.co.id/sepeda-listrik-uwinfly-450w-33kmjam-45km-jarak-tempuh-i.534713792.25384318661,Sepeda Listrik Uwinfly 450W 33Km/Jam 45Km Jarak Tempuh,MV Bike,Rp 3.430.000,Rp 610.540.000,178.0,Rp 3.430.000,1.0,4.87
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rase-m1rwkxrw3jmm84_tn.webp,https://shopee.co.id/sepeda-listrik-uwinfly-d60-adv-48v-450w-3-speed-i.662865742.24714577705,Sepeda Listrik Uwinfly D60 ADV 48V 450W 3 Speed,CH_Store8,Rp 3.249.000,Rp 2.410.758.000,742.0,Rp 3.249.000,1.0,4.95
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbkb-m9ivl45d795940_tn.webp,https://shopee.co.id/u-winfly-d75-600w-nfc-40km-45kmh-150kg-i.1181819223.29860275182,U-WinFly D75 600W NFC 40km 45km/h 150Kg,Penggilingan E Motor,Rp 3.980.000,Rp 3.980.000.000,1.0,Rp 47.760.000,12.0,4.89
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rasj-m3r6yzvgaehm3b_tn.webp,https://shopee.co.id/geekman-sepeda-motor-listrik-garansi-resmi-garansi-5-tahun-i.1000966183.19582021807,GEEKMAN Sepeda Motor Listrik Garansi Resmi Garansi 5 Tahun,GEEKMAN,Rp 7.598.000,Rp 7.598.000.000,1.0,Rp 7.598.000,1.0,4.85
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk8-mb06qk6vqlwref_tn.webp,https://shopee.co.id/sepeda-listrik-u-winfly-dragonfly-500w-40kmjam-i.876553625.22372396577,Sepeda Listrik U-WinFly Dragonfly 500W 40KM/Jam,VINTAGE ELECTRICAL,Rp 3.225.000,Rp 222.525.000,69.0,Rp 9.675.000,3.0,4.97
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rasc-m2i6mv5kt7g9f3_tn.webp,https://shopee.co.id/exotic-veloce-v7-500w-electric-bike-40km-range-i.97135924.24685591805,Exotic Veloce V7 500W Electric Bike 40Km Range,sinar_bike2,Rp 4.458.000,Rp 753.402.000,169.0,Rp 4.458.000,1.0,4.84
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224z-mhzqg3fv2fwkf5_tn.webp,https://shopee.co.id/sepeda-listrik-u-winfly-goda-500w-600w-48v-45km-i.1387108631.25244740902,Sepeda Listrik U-Winfly Goda 500W-600W 48V 45Km,EVMart Madiun,Rp 3.356.000,Rp 6.712.000.000,2.0,Rp 573.876.000,171.0,4.86
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk0-m6yzlue3wdwsfd_tn.webp,https://shopee.co.id/uwinfly-electric-bike-450w-45kmh-40km-range-i.625023362.28303799140,Uwinfly Electric Bike 450W 45Km/H 40Km Range,Makmur Bike,Rp 3.399.999,Rp 724.199.787,213.0,Rp 3.399.999,1.0,4.77
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0m-mb952i0vgqyga1_tn.webp,https://shopee.co.id/sepeda-listrik-u-winfly-d75-600w-garansi-resmi-u-winfly-i.1112013806.27361071740,Sepeda Listrik U-WINFLY D75 600W Garansi Resmi U-WINFLY,PORIS_E_MOTOR,Rp 3.980.000,Rp 3.315.340.000,833.0,Rp 35.820.000,9.0,4.84
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rask-m2l11vcj4goia3_tn.webp,https://shopee.co.id/sepeda-listrik-factor-exotic-fc-818-818-pro-813-veloce-v7-500-watt-48v12ah-spedometer-box-baterai-bergaransi-i.134271039.19661740140,SEPEDA LISTRIK FACTOR / EXOTIC / FC 818 / 818 PRO / 813 / VELOCE V7 500 WATT 48V/12AH SPEDOMETER BOX BATERAI BERGARANSI,intelegency toys,Rp 4.150.000,Rp 2.369.650.000,571.0,Rp 4.150.000,1.0,4.8
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-82251-mia6thp2yc5e8d_tn.webp,https://shopee.co.id/sepeda-listrik-uwinfly-d66a-600w-48v-nfc-anti-air-i.1105647470.29562845961,Sepeda Listrik UWinfly D66A 600W 48V NFC Anti Air,Panglima Ponsel 2,Rp 3.997.000,Rp 431.676.000,108.0,Rp 3.997.000,1.0,4.95
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk8-m9iyjo0xpboecc_tn.webp,https://shopee.co.id/sepeda-listrik-uwinlfy-d75-nfc-600wat-garansi-resmi-i.1112294345.24915739029,Sepeda Listrik UWINLFY D75 NFC 600WAT Garansi Resmi,kebayoranemotor,Rp 3.980.000,Rp 3.960.100.000,995.0,Rp 19.900.000,5.0,4.85
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224q-mjpe7riz5ouea9_tn.webp,https://shopee.co.id/sepeda-listrik-uwinfly-d66a-d66b-i.1025180249.27911186602,Sepeda Listrik Uwinfly D66A & D66B,Pramudya E-Bike,Rp 3.535.000,Rp 1.410.465.000,399.0,Rp 710.535.000,201.0,4.79
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rasd-m1zojxdof4s83b_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-varilux-pro-500w-50kmjam-i.59443466.27560606042,Sepeda Listrik Exotic Varilux Pro 500W 50km/jam,DC HP & E Bike,Rp 4.600.000,Rp 2.543.800.000,553.0,Rp 69.000.000,15.0,4.94
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-82252-mguwuuf1k7igbb_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-veloce-v7-500w-40kmjam-i.59443466.26210614135,Sepeda Listrik Exotic Veloce V7 500W 40km/jam,DC HP & E Bike,Rp 4.150.000,Rp 1.510.600.000,364.0,Rp 62.250.000,15.0,4.95
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zto-mepjs56w11xhd1_tn.webp,https://shopee.co.id/sepeda-listrik-pacific-ventur-r1-500w-bergaransi-i.467381274.23449907387,Sepeda Listrik Pacific Ventur R1 500W Bergaransi,Mandiri Bike,Rp 3.585.000,Rp 3.144.045.000,877.0,Rp 64.530.000,18.0,4.78
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224r-mizbpen43qbn78_tn.webp,https://shopee.co.id/termurah-sepeda-listrik-uwinfly-t78b-800w-nfc-450w-bagasi-luas-i.1137575068.26260512316,TERMURAH Sepeda Listrik Uwinfly T78B 800W NFC 450W Bagasi Luas,Uwinfly antapani,Rp 3.989.000,Rp 291.197.000,73.0,Rp 19.945.000,5.0,4.94
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98q-ls9pj1lokkdwb4_tn.webp,https://shopee.co.id/sepeda-listrik-dewasa-200kg-35-45kmh-pedal-i.1025550444.15898396225,Sepeda Listrik Dewasa 200kg 35-45KM/H Pedal,Dreamland Mart,Rp 2.799.000,Rp 705.348.000,252.0,Rp 8.397.000,3.0,4.62
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224u-mh5lc8a0mnew20_tn.webp,https://shopee.co.id/sepeda-listrik-excotic-928-new-500-watt-e-bike-sepeda-listrik-bergaransi-resmi-i.467381274.21885048010,SEPEDA LISTRIK EXCOTIC 928 NEW  500 Watt  E-BIKE SEPEDA LISTRIK BERGARANSI RESMI,Mandiri Bike,Rp 3.335.000,Rp 1.273.970.000,382.0,Rp 23.345.000,7.0,4.83
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98y-lx2bor7y21pa36_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-500w-40km-keyless-mode-i.158608985.22770531708,Sepeda Listrik Exotic 500W 40Km Keyless Mode,Sepedaholic,Rp 3.518.000,Rp 2.737.004.000,778.0,Rp 17.590.000,5.0,4.85
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224x-mjhxugvmgmis29_tn.webp,https://shopee.co.id/sepeda-listrik-pmb-nuv-floppy-s3-nuv-nyra-s2-terbaru-i.101726601.23056590878,SEPEDA LISTRIK PMB NUV FLOPPY S3 / NUV NYRA S2 TERBARU,SENTRA BIKE,Rp 3.449.000,Rp 3.449.000.000,1.0,Rp 513.901.000,149.0,4.89
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zte-mf7vowxv64nced_tn.webp,https://shopee.co.id/sepeda-listrik-dewasa-48v-12ah-30-45kmh-i.1025550444.20091767828,Sepeda Listrik Dewasa 48V 12Ah 30-45KM/H,Dreamland Mart,Rp 2.799.000,Rp 5.598.000.000,2.0,Rp 106.362.000,38.0,4.72
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztc-mdzmk8zwwa9z49_tn.webp,https://shopee.co.id/promo-sepeda-listrik-goda-lemonneotroyhero-anti-air-kuat-di-tanjakan-i.793893007.16582704746,Promo Sepeda Listrik Goda Lemon/Neo/Troy/Hero Anti Air Kuat Di Tanjakan,Ebike Jabar,Rp 3.099.000,Rp 1.224.105.000,395.0,Rp 55.782.000,18.0,4.92
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98y-lxqfzui61iukbc_tn.webp,https://shopee.co.id/az-sepeda-listrik-dewasa-200kg-45kmh-1-tahun-garansi-i.1055620791.18493052500,AZ Sepeda Listrik Dewasa 200kg 45km/h 1 Tahun Garansi,Adventure Zone,Rp 2.899.000,Rp 1.345.136.000,464.0,Rp 118.859.000,41.0,4.7
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztq-mel3b07bkwe9ef_tn.webp,https://shopee.co.id/sepeda-listrik-500w-48v-tahan-curam-30-i.797583684.44068799286,Sepeda Listrik 500W 48V Tahan Curam 30°,Ebuy Outdoor Gear,Rp 3.028.410,Rp 590.539.950,195.0,Rp 130.221.630,43.0,4.61
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk3-m8fpgl31xwzce9_tn.webp,https://shopee.co.id/voxa-sepeda-listrik-liberty-dan-liberty-star-motor-350watt-dewasa-anak-murah-terbaru-i.31620766.14597229518,VOXA sepeda listrik LIBERTY DAN LIBERTY STAR motor 350WATT Dewasa anak murah terbaru,VOXA Official Shop,Rp 3.000.000,Rp 936.000.000,312.0,Rp 66.000.000,22.0,4.78
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r991-lxqfzui5yppofb_tn.webp,https://shopee.co.id/sepeda-listrik-dewasa-48v-24ah-50kmh-60km-i.1055620791.25150033199,Sepeda Listrik Dewasa 48V 24ah 50KM/H 60KM,Adventure Zone,Rp 2.899.000,Rp 510.224.000,176.0,Rp 55.081.000,19.0,4.79
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zti-mfi4hmsn8fm621_tn.webp,https://shopee.co.id/me-sepeda-listrik-dewasa-200kg-30-45kmh-pedal-i.1023959171.42172982433,ME Sepeda Listrik Dewasa 200kg 30-45KM/H Pedal,Meow Wow,Rp 2.799.000,Rp 139.950.000,50.0,Rp 11.196.000,4.0,4.94
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224q-mj9gyl4ch0ci9b_tn.webp,https://shopee.co.id/sepeda-listrik-pacific-zeckrom-300-500w-40kmh-i.101726601.22080369378,Sepeda Listrik Pacific Zeckrom 300 500W 40Km/h,SENTRA BIKE,Rp 3.549.000,Rp 748.839.000,211.0,Rp 35.490.000,10.0,4.94
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224y-mj11xplgdmo5b6_tn.webp,https://shopee.co.id/sepeda-listrik-uwinfly-d66b-600w-termurah-2025-i.1090030042.24744409881,Sepeda Listrik Uwinfly D66B 600W Termurah 2025,BINTANG KOMUNIKA OFFICIAL,Rp 4.849.000,Rp 140.621.000,29.0,Rp 24.245.000,5.0,5.0
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224w-mhx66vbeovlxbc_tn.webp,https://shopee.co.id/sepeda-listrik-modern-type-n1-power-1000-watt-i.61934240.44077050405,SEPEDA LISTRIK MODERN TYPE N1 - POWER 1000 WATT,EOS E-BIKE,Rp 2.648.900,Rp 5.297.800,2.0,Rp 2.648.900,1.0,1.0
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98r-lu1tqx6fh3m37f_tn.webp,https://shopee.co.id/ehome-sepeda-listrik-dewasa-48v-45km-200kg-i.1023510819.22750961176,E.HOME Sepeda Listrik Dewasa 48V 45KM 200KG,Elegan Home,Rp 2.899.000,Rp 1.666.925.000,575.0,Rp 14.495.000,5.0,4.63
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztc-mevc2k2omarl68_tn.webp,https://shopee.co.id/sepeda-listrik-tahan-air-850w-45-km-nyra-i.61934240.40215668047,Sepeda Listrik Tahan Air 850W 45+ Km Nyra,EOS E-BIKE,Rp 975.000,Rp 46.800.000,48.0,Rp 5.850.000,6.0,4.83
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-82251-mgxfdz075udnc7_tn.webp,https://shopee.co.id/sepeda-listrik-exotic-factor-fc-817-electric-bike-i.61934240.56951164005,Sepeda Listrik Exotic Factor FC-817 - Electric Bike,EOS E-BIKE,Rp 975.000,Rp 18.525.000,19.0,Rp 975.000,1.0,4.56
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk7-m8fsa1y8kjzs06_tn.webp,https://shopee.co.id/voxa-sepeda-listrik-elite-fantasy-s-terbaru-motor-650-watt-150kg-dewasa-anak-baterai-48v20ah-i.31620766.29029248728,VOXA Sepeda Listrik Elite Fantasy S Terbaru motor 650 watt 150KG Dewasa anak baterai 48v/20ah,VOXA Official Shop,Rp 5.750.000,Rp 17.250.000,3.0,Rp 5.750.000,1.0,5.0
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztd-mevc2k2odvcx49_tn.webp,https://shopee.co.id/sepeda-listrik-tahan-air-850w-free-helm-i.61934240.42865676339,Sepeda Listrik Tahan Air 850W Free Helm,EOS E-BIKE,Rp 975.000,Rp 36.075.000,37.0,Rp 1.950.000,2.0,4.54
